-121669;-129223;-129733;-130103;-130123;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623
-125613;-127071;-129403;-130223;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233
-121175;-123748;-128393;-128393;-129943;-130123;-130163;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233
-120919;-128058;-129193;-129303;-130053;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233
-119934;-124420;-126378;-129183;-130013;-130113;-130113;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623
-117271;-119855;-123410;-126961;-126961;-129288;-130223;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623
-119208;-129798;-129798;-129943;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233
-128232;-128332;-129698;-129698;-129808;-129808;-129808;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233
-122690;-123225;-123730;-128312;-128673;-128673;-128693;-128693;-129023;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733;-129733
-125882;-128982;-129142;-129613;-130092;-130103;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233
-121382;-124923;-128173;-129613;-129798;-130053;-130213;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233
-127202;-128662;-128662;-129023;-129023;-129023;-129023;-129023;-129023;-129023;-129023;-129023;-129023;-129023;-129023;-129023;-129023;-129123;-129123;-129123;-129123;-129123;-129123;-129162;-129272;-129272;-129272;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283
