-87670;-108922;-118368;-118847;-118968;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-94996;-111583;-118598;-118598;-119077;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-84766;-115027;-115928;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-116407;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-68919;-108306;-115558;-119007;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-80464;-106753;-114087;-115077;-115391;-115391;-115831;-115831;-116287;-116287;-116407;-116407;-116622;-116622;-116622;-116622;-117452;-117452;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-91390;-113762;-116393;-119088;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-94954;-105523;-114883;-115633;-116292;-117457;-119077;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;
-88631;-111866;-114092;-114566;-115406;-115406;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;
-55889;-109712;-114037;-114991;-115406;-115501;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;
-88461;-111832;-116973;-117348;-119088;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-61645;-108175;-115642;-117617;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-81718;-113368;-116077;-116973;-118968;-118968;-118968;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-99092;-112239;-114431;-119007;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-69848;-115253;-118368;-118968;-118968;-119088;-119088;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-51818;-109927;-118478;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-105868;-113263;-118528;-119088;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-63044;-111193;-116643;-118808;-118968;-119007;-119088;-119088;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-76739;-115362;-117387;-117387;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-63840;-106787;-111007;-116617;-118957;-119077;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-67011;-114451;-115023;-118928;-119077;-119077;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-80127;-112928;-116617;-117578;-117617;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-93653;-115501;-115501;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;-115831;
-94744;-115383;-115493;-115493;-116723;-116973;-118858;-119007;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-75453;-111943;-115318;-119007;-119007;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-67838;-107347;-109850;-115687;-118928;-118928;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-92408;-104437;-110057;-110667;-110728;-110728;-110728;-110877;-116407;-117012;-119007;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-84405;-111072;-112107;-116222;-119077;-119077;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-77650;-103991;-114917;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-75663;-112613;-115383;-116057;-119077;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
