-1011821;-1011821;-1017099;-1028776;-1030393;-1065455;-1065455;-1065455;-1065455;-1065455;-1065455;-1065455;-1065455;-1065455;-1065455;-1067741;-1073862;-1073862;-1073862;-1073862;-1073862;-1073862;-1074810;-1079319;-1079319;-1079319;-1082194;-1083222;-1086155;-1086155;-1087083;-1087083;-1088544;-1089373;-1089373;-1091190;-1091401;-1093373;-1093373;-1093373;-1093911;-1094770;-1094836;-1095137;-1095137;-1095137;-1095137;-1095137;-1095137
-971326;-1019818;-1019818;-1033706;-1033706;-1039490;-1048092;-1051398;-1059421;-1059421;-1059421;-1059421;-1068031;-1071346;-1071346;-1071346;-1072045;-1072045;-1072806;-1078804;-1081044;-1081044;-1081044;-1081044;-1082872;-1083826;-1086994;-1086994;-1086994;-1088982;-1088982;-1089824;-1090171;-1090171;-1090264;-1091232;-1091582;-1092112;-1093339;-1094402;-1094746;-1094746;-1094812;-1094812;-1095132;-1095132;-1095232;-1095232;-1095232
-956312;-1013524;-1029482;-1039250;-1040230;-1054727;-1054727;-1054727;-1059385;-1059385;-1059385;-1059467;-1063566;-1063566;-1067768;-1067768;-1071722;-1071722;-1074057;-1075744;-1076001;-1076001;-1076001;-1076357;-1077685;-1082240;-1083965;-1083965;-1084552;-1084552;-1087914;-1087914;-1087914;-1088592;-1090411;-1091004;-1092129;-1093711;-1093711;-1093711;-1094021;-1094171;-1094736;-1094736;-1094736;-1094736;-1094736;-1094736;-1094736
-963899;-1003198;-1026744;-1039254;-1040095;-1043116;-1048331;-1054652;-1054652;-1060093;-1060093;-1064436;-1064436;-1073086;-1073086;-1073086;-1074410;-1077021;-1077021;-1077021;-1077021;-1077021;-1081379;-1081786;-1081954;-1083112;-1085114;-1085114;-1085114;-1087059;-1090914;-1091215;-1093194;-1093194;-1093194;-1093194;-1094175;-1094366;-1094400;-1094461;-1094541;-1094767;-1094986;-1095206;-1095206;-1095206;-1095206;-1095206;-1095206
-967935;-992128;-1025280;-1030211;-1034588;-1059298;-1059298;-1059298;-1059298;-1066501;-1066501;-1066501;-1066501;-1071266;-1071266;-1071266;-1071266;-1072133;-1072151;-1076080;-1076080;-1080486;-1080486;-1080486;-1080486;-1086592;-1087019;-1087019;-1088139;-1090319;-1090319;-1090319;-1092206;-1092206;-1093596;-1093596;-1093596;-1094806;-1094806;-1094806;-1095266;-1095266;-1095266;-1095266;-1095266;-1095266;-1095266;-1095266;-1095266
-990045;-1018317;-1031244;-1048567;-1048567;-1048567;-1049391;-1053439;-1070667;-1070667;-1070667;-1076091;-1076091;-1076091;-1076091;-1076091;-1080090;-1080090;-1080090;-1080090;-1080090;-1083867;-1083867;-1083867;-1087459;-1087459;-1087459;-1088469;-1088469;-1088469;-1089039;-1089807;-1091782;-1091782;-1093879;-1093879;-1093879;-1093879;-1094640;-1094706;-1095007;-1095007;-1095232;-1095232;-1095232;-1095232;-1095382;-1095382;-1095382
-975997;-1016209;-1028575;-1039124;-1044292;-1046492;-1055118;-1055118;-1062691;-1064222;-1064222;-1064222;-1064222;-1070723;-1070723;-1070723;-1071453;-1071453;-1076714;-1082264;-1082264;-1082264;-1082264;-1082264;-1087391;-1087391;-1087391;-1087391;-1087391;-1088496;-1088601;-1089971;-1089971;-1090557;-1091714;-1092371;-1092371;-1093372;-1093496;-1094734;-1094734;-1095157;-1095157;-1095157;-1095157;-1095157;-1095157;-1095157;-1095157
-968260;-988309;-1009840;-1037925;-1038414;-1043795;-1052929;-1058590;-1058590;-1063100;-1063100;-1063100;-1066521;-1071299;-1071299;-1071299;-1071299;-1072795;-1073313;-1077144;-1079895;-1081716;-1081716;-1082814;-1085051;-1085051;-1085051;-1087106;-1087151;-1087151;-1087681;-1088957;-1092491;-1092491;-1092491;-1092491;-1092951;-1094369;-1094369;-1094736;-1094736;-1094736;-1094736;-1094736;-1094736;-1094736;-1094736;-1094736;-1094961
-963381;-990688;-1012216;-1025912;-1040867;-1044610;-1044610;-1052677;-1052677;-1059439;-1059439;-1059439;-1062768;-1065957;-1070235;-1079809;-1079809;-1079809;-1079809;-1079809;-1079809;-1079809;-1081761;-1081761;-1082568;-1083104;-1083987;-1085587;-1086784;-1086784;-1087099;-1087260;-1088354;-1088422;-1089756;-1091406;-1091406;-1091406;-1091501;-1092831;-1093272;-1093272;-1094266;-1094266;-1094417;-1094417;-1094417;-1094417;-1094417
-947163;-1009240;-1022879;-1034964;-1038682;-1038682;-1050669;-1050669;-1052135;-1058771;-1058771;-1058771;-1067820;-1071671;-1072891;-1073987;-1073987;-1073987;-1073987;-1073987;-1076487;-1079654;-1079654;-1080637;-1080831;-1080831;-1080940;-1082813;-1086154;-1086154;-1086154;-1086948;-1088632;-1091200;-1091200;-1092428;-1092428;-1092428;-1094284;-1094284;-1094284;-1094284;-1094284;-1094284;-1095114;-1095114;-1095114;-1095114;-1095114
