-148;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122;-1122
-2961;-3827;-4392;-4459;-4459;-4459;-4459;-4599;-4599;-4599;-4599;-4612;-4612;-4612;-4612;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646;-4646
-2846;-3746;-4481;-4481;-4560;-4613;-4613;-4613;-4646;-4646;-4646;-4673;-4673;-4673;-4673;-4673;-4673;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679;-4679
-599;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837;-837
-2728;-2849;-3772;-3875;-3905;-3905;-3905;-3906;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957;-3957
-3289;-3911;-4049;-4570;-4711;-4738;-4738;-4757;-4757;-4757;-4784;-4784;-4784;-4784;-4787;-4787;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791;-4791
-3206;-4556;-4944;-4989;-5006;-5011;-5011;-5067;-5080;-5080;-5089;-5105;-5107;-5107;-5107;-5107;-5107;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5118;-5120;-5120;-5120;-5120;-5120;-5120;-5120;-5120;-5120;-5120;-5120;-5120
-1782;-2943;-3112;-3153;-3181;-3181;-3189;-3189;-3197;-3197;-3197;-3197;-3197;-3238;-3238;-3238;-3238;-3238;-3238;-3238;-3238;-3238;-3238;-3238;-3238;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244;-3244
-3480;-4127;-4372;-4633;-4633;-4651;-4687;-4687;-4687;-4707;-4707;-4707;-4707;-4707;-4707;-4707;-4707;-4707;-4707;-4707;-4707;-4708;-4708;-4708;-4708;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746;-4746
-4549;-5427;-5720;-6144;-6183;-6183;-6183;-6366;-6366;-6366;-6440;-6440;-6440;-6440;-6453;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6490;-6533;-6533;-6533
-3817;-4610;-4848;-5045;-5170;-5213;-5213;-5344;-5411;-5411;-5411;-5504;-5504;-5504;-5504;-5504;-5504;-5504;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5514;-5544;-5544;-5544
-1889;-2717;-3026;-3026;-3102;-3105;-3105;-3105;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108;-3108
-1680;-3039;-3175;-3203;-3248;-3252;-3252;-3252;-3298;-3298;-3298;-3298;-3298;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303;-3303
