-58933;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412;-59412
-64642;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922;-66922
-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129;-60129
-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830;-54830
-94103;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822;-95822
-82706;-85866;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426;-86426
-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022;-88022
-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556;-48556
-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000;-40000
-106333;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231;-108231
