-40557;-90443;-91208;-93468;-93468;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908
-25917;-87708;-90878;-91818;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627
-37320;-82400;-91198;-91198;-92358;-92378;-93168;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278
-49442;-85555;-91878;-91878;-93958;-93958;-93958;-93958;-93958;-93958;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908
-67053;-72262;-83419;-91148;-91617;-92033;-92182;-93947;-93947;-93947;-93947;-93947;-93947;-93947;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958
-94908;-90268;-92067;-92177;-92353;-93017;-93017;-93188;-93947;-93947;-93958;-93958;-93958;-93958;-93958;-93958;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908
-93958;-80379;-88567;-92127;-92347;-92347;-92347;-92347;-92347;-93522;-93522;-93947;-93947;-93947;-93947;-93947;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958
-94908;-86972;-90297;-92387;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908
-36503;-85233;-91177;-91928;-91928;-92067;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177;-92177
-54043;-88918;-93373;-93373;-93373;-93533;-93533;-93798;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908
-67935;-77524;-83259;-84535;-93518;-93518;-93947;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908
-52792;-89688;-91737;-92148;-93767;-93767;-93767;-93958;-93958;-93958;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908
-39600;-80269;-85100;-86697;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188;-93188
-93138;-88968;-89583;-91548;-92193;-92628;-92628;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138;-93138
-52569;-72458;-90347;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908;-94908
-38803;-87493;-92468;-93122;-93288;-93288;-93798;-93947;-93947;-93947;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958;-93958
-30722;-79749;-95506;-95506;-95506;-95506;-95506;-95616;-95616;-95616;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627
-95627;-82760;-89708;-91648;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-95027;-95027;-95027;-95027;-95027;-95027;-95517;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627;-95627
-45247;-85268;-92067;-92238;-92238;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387;-92387
-36424;-89677;-90862;-91768;-91807;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278;-93278
