-101171;-117352;-91812;-119770;-129943;-130163;-130163;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130163;-130233;-130233;-130233;-130202;-130233;-130163;-130233;-130233;-130233;-130233;-130233;
-91293;-113612;-112493;-121873;-124390;-130053;-130053;-130202;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130202;-130233;-130233;-130053;-130233;-130053;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130202;-130233;-130233;-130202;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;
-96478;-110010;-113771;-121837;-126398;-126833;-129688;-130623;-130623;-130623;-130623;-130623;-130623;-130113;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-129283;-129173;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-129173;-130623;-130623;-130623;-130623;-128453;-128663;
-100835;-99160;-118779;-122528;-127702;-128092;-129242;-129242;-130223;-130223;-130223;-130223;-130223;-130223;-130223;-130223;-130623;-130623;-130623;-130623;-130623;-130223;-130623;-130623;-130623;-130623;-130623;-130223;-130623;-130223;-130623;-130223;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130623;-130223;-130223;-130623;-130623;-130623;-130623;
-82209;-118625;-121952;-121473;-129173;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129173;-130233;-129723;-129723;-130123;-130233;-130233;-130233;-130123;-130233;-130123;-130123;-130233;-129283;-130233;-130233;-130233;-130123;-130233;-130233;-130233;-129283;-130233;-130623;-130623;-130623;-130623;-130623;-129173;-130623;-129173;-130623;-129908;
-103940;-93682;-123046;-129808;-129808;-129808;-129808;-129808;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-129808;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-129808;-130233;-129808;-130233;-129808;-130233;-129808;-130233;-130202;-130233;-130233;
-102178;-97381;-105640;-113171;-118671;-118081;-120591;-120701;-120701;-120701;-120701;-120701;-120611;-120721;-120721;-120721;-121051;-121051;-121051;-121051;-121051;-121051;-121051;-121051;-120591;-121051;-121051;-121755;-122370;-120941;-121051;-124420;-128468;-130223;-130123;-130223;-129798;-130223;-130223;-130223;-130223;-130223;-130223;-130223;-130223;-130223;-130623;-130223;-130123;-130223;
-93062;-89083;-109501;-128393;-128393;-128898;-128898;-129333;-128898;-128898;-128898;-128898;-128898;-129733;-129733;-129223;-129733;-129733;-129733;-129223;-129223;-129733;-129733;-129733;-130123;-130123;-129333;-130123;-130123;-130123;-130123;-130223;-130223;-130223;-130223;-130113;-130123;-130623;-130623;-130223;-130623;-129293;-130623;-130623;-130223;-130623;-130623;-130623;-130623;-130623;
-101400;-107478;-122938;-128342;-128502;-128502;-128502;-129162;-130213;-130233;-130233;-130233;-130233;-130233;-129303;-130233;-130233;-130233;-130233;-130233;-130233;-129808;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-129723;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130123;-130233;-130233;-130233;
-100870;-89738;-119279;-122062;-127173;-128563;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-129283;-128773;-129283;-129283;-129283;-130213;-129283;-129283;-130233;-130213;-130213;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-130233;-128058;-130233;-130233;
