-9113744073709555064;-8907744073709558406;-9221744073709555637;-9064744073709557118;-8988744073709556492;-9112744073709556501;-8848488147419109560;-9170744073709558111;-9061744073709556773;-9185744073709559137;-9068744073709554977;-9122744073709557580;-9201744073709557125;-8752488147419110572;-9137744073709555851;-9187744073709557320;-9221744073709558078;-9068744073709556817;-8998744073709555667;-8814744073709557546;-9220744073709555903;-9143744073709555738;-9202744073709556673;-9195744073709555678;-9202488147419109075;-9135744073709556139;-9164744073709555846;-9166488147419108445;-8875744073709557562;-9179744073709556651;-8854744073709556663;-9165744073709558030;-8947744073709557254;-9220744073709555500;-9215744073709556848;-9156744073709556545;-9118744073709557790;-9165744073709556190;-9209744073709556059;-9217744073709556645;-9104744073709556795;-8969744073709557267;-9133744073709556462;-9219744073709557207;-8910488147419108586;-9212744073709556159;-9201488147419110112;-9213744073709558658;-9006744073709554886;-9099744073709557267;
-9074744073709557418;-8851744073709556395;-9121744073709557444;-9206744073709555677;-9051744073709557220;-8954744073709555423;-9145744073709557069;-9200744073709555489;-9214744073709556217;-8952744073709557643;-9181744073709554665;-8934744073709557307;-9222744073709555330;-9211744073709556829;-9214744073709554985;-9031744073709556154;-9034744073709555179;-9222488147419108561;-9166744073709556239;-8979744073709555823;-9091744073709556961;-9191744073709554605;-9145744073709557549;-8920744073709558076;-9137744073709556641;-9176744073709556896;-9208744073709556708;-9133488147419109704;-9203744073709554944;-9194744073709558623;-9046744073709558700;-9168488147419108202;-8977744073709556159;-9074744073709557649;-9169744073709556661;-9054744073709556617;-8989744073709555698;-9096744073709556538;-9200744073709557469;-9076744073709557968;-9131744073709557512;-9087744073709556331;-9090488147419109527;-9152744073709556997;-9199744073709556301;-9072744073709557465;-9217744073709557168;-9149744073709556815;-9188488147419106908;-9106744073709556681;
-9008744073709555493;-9078744073709556733;-9183744073709557716;-9190744073709557037;-9221744073709556482;-9219232221128659036;-9161744073709556900;-9164232221128660070;-9135744073709556231;-9123744073709556821;-8994488147419108793;-9179744073709554809;-9205744073709556233;-9216744073709556912;-9065744073709557506;-9202744073709557939;-9192744073709556544;-9021744073709555895;-9198744073709556580;-9208488147419108151;-9082744073709557030;-9012744073709557625;-9117744073709557654;-9167744073709555860;-9190744073709556160;-9038744073709554959;-9193744073709556546;-9168744073709555107;-9187744073709558077;-9159744073709555647;-9167744073709555727;-8428744073709556090;-9043744073709557666;-8710744073709558576;-9148744073709557941;-9218744073709556904;-9104488147419108605;-8919744073709556806;-9178744073709556417;-9221744073709556774;-9222744073709554810;-9137744073709557394;-9067744073709555590;-9174744073709555025;-9174744073709556303;-8939744073709555056;-9184744073709556563;-8944744073709556705;-9220488147419108883;-9028744073709555763;
-9212744073709556690;-9191744073709556369;-9222744073709557290;-9180744073709557277;-9008744073709555821;-9169744073709556010;-9134744073709556260;-9167744073709557719;-9187744073709555964;-9164744073709558473;-9130744073709557588;-9186744073709556939;-8941744073709554898;-9155744073709555836;-9192744073709558144;-9066744073709556918;-9083744073709555530;-9208488147419109020;-9104744073709557712;-9144744073709556821;-9214744073709558469;-8895744073709556581;-9222488147419110014;-8941744073709557514;-9201744073709555593;-9081744073709557188;-9098488147419108358;-9113744073709555436;-8948488147419109467;-9183744073709556994;-9103744073709555659;-9126744073709556790;-8765744073709556230;-9126744073709555683;-9068744073709557351;-9201744073709556484;-9169744073709554941;-8979744073709557467;-9152744073709555215;-9218744073709556628;-9189744073709557393;-9118744073709556518;-9035744073709556899;-9155744073709557125;-8684744073709557909;-9210744073709556305;-9203744073709556429;-9133744073709556791;-9197744073709557273;-9144488147419109526;
-8960744073709556214;-9024744073709557321;-9075744073709557438;-9168744073709556422;-9075744073709554553;-9174744073709554999;-9176744073709553526;-9143744073709555991;-9217488147419109227;-9186744073709558230;-8966976294838213650;-9164976294838213448;-9065488147419108612;-9009744073709554588;-9149744073709555647;-9098744073709556732;-9130744073709555459;-9196744073709558429;-8634232221128661604;-9154744073709554248;-9222744073709556700;-9173488147419107530;-9151744073709556270;-8900232221128659832;-9160744073709557216;-9097744073709555364;-9112488147419107332;-8839744073709555259;-8996744073709557057;-9131744073709556936;-9197744073709554396;-9150744073709556711;-9179744073709556920;-9171744073709555540;-9019744073709555797;-9116232221128662211;-9130488147419108117;-9180744073709555726;-9195232221128662412;-8990232221128661769;-9160744073709556715;-9183744073709555262;-9165744073709556482;-9220744073709556946;-9038744073709557451;-9184488147419107830;-8628744073709556313;-8938744073709556286;-9093744073709555152;-9206744073709558937;
-8728744073709557972;-9029744073709557732;-9100488147419108905;-9105744073709556107;-9120744073709557384;-8943744073709558214;-9207488147419107551;-9094744073709555935;-8831744073709556806;-9204744073709555546;-9069744073709555874;-9181744073709557273;-9193488147419108966;-9217744073709556858;-8911744073709555446;-9066744073709557308;-9070744073709556962;-9120488147419108499;-8734744073709556876;-9045744073709556984;-9150744073709557469;-9219744073709556257;-9179488147419107586;-9145744073709557109;-8946744073709556635;-9205488147419108904;-9210744073709557419;-9172744073709557174;-9145744073709556677;-9082488147419110322;-9115744073709556024;-9178744073709557462;-9217744073709557710;-8990744073709558101;-9090744073709555164;-9104744073709556175;-8792744073709556064;-9217744073709556072;-9137232221128660040;-8819488147419109251;-9104744073709555924;-8858744073709557385;-9140232221128659827;-8962744073709555746;-8939744073709556440;-9202744073709556368;-9052744073709555135;-9216744073709555002;-9124488147419107078;-9119744073709555154;
-9169744073709556703;-9015744073709556407;-9176744073709557686;-8739744073709556178;-9204744073709558152;-9178488147419109813;-9030744073709556236;-9219744073709557273;-9083744073709557479;-9099744073709556901;-9211744073709558523;-9171488147419109419;-9117488147419108560;-9190744073709558105;-9031488147419110352;-9097744073709558277;-9206744073709558024;-9157744073709557961;-9187744073709557815;-9112744073709557500;-9151232221128661460;-8997744073709556482;-9220744073709557209;-9201744073709558294;-9193744073709557280;-9136744073709558194;-9024744073709557397;-9056744073709557276;-9125488147419110069;-9221744073709559040;-9151744073709559171;-9131744073709556672;-9197744073709558653;-9059744073709557608;-9209744073709556271;-9211744073709557263;-9065744073709557048;-9163744073709557782;-9202744073709558322;-8854744073709557989;-9125744073709558223;-8959744073709558910;-9196744073709556527;-9221744073709559284;-9182744073709558984;-9205744073709557615;-9175744073709556695;-9115744073709558374;-8978744073709556846;-9145744073709557628;
-9064744073709559572;-9009744073709557641;-8905488147419109973;-9170744073709557543;-8855744073709557440;-9118488147419108723;-9108744073709557598;-9159744073709556868;-9167744073709556657;-8946744073709557416;-9197744073709556850;-9142744073709558153;-8910744073709557612;-9219744073709556839;-9102744073709555030;-9192744073709557505;-9148744073709557676;-9041744073709558422;-9188744073709556176;-9222744073709556023;-9172744073709557975;-9056744073709557601;-9189744073709556953;-8987488147419109440;-9193744073709556531;-8750744073709555915;-9161488147419109988;-9123744073709557212;-9183744073709556660;-9169744073709557297;-9214488147419110214;-9104744073709556665;-9089744073709556863;-9050744073709558097;-9073744073709557343;-9212744073709557416;-9160744073709556367;-9216744073709556404;-9140744073709558549;-9151744073709557557;-9098744073709557744;-8757744073709555976;-9040744073709556646;-9213744073709555176;-8800744073709557349;-8990744073709557433;-9172744073709558769;-9146488147419109349;-9063744073709556838;-9161232221128660590;
-9125744073709556220;-9191744073709555205;-9204744073709558159;-8962744073709556049;-8908488147419107193;-9170232221128661979;-8668488147419108972;-9167744073709557371;-9145744073709556739;-9212744073709557294;-9152488147419106458;-9020744073709555130;-9196744073709556555;-9109744073709556566;-9116744073709555040;-9072744073709556739;-9183744073709558252;-9023744073709554931;-9146744073709558293;-9205744073709554871;-9206744073709555934;-9204744073709556972;-9089744073709555777;-9152744073709558020;-9102744073709555734;-9029744073709558060;-9180744073709556703;-9071744073709555910;-9125488147419108828;-9123744073709556493;-9173744073709555681;-9098744073709558758;-9067744073709557609;-9062744073709555984;-8898744073709556397;-9170744073709553740;-9194488147419109275;-9142744073709556530;-9218744073709555060;-9143744073709557760;-9206744073709556718;-9028744073709556081;-9030744073709557521;-9180488147419109466;-9135744073709556636;-9143744073709558030;-9188744073709556408;-9207744073709555391;-9167744073709555292;-9120744073709554332;
-8817488147419109156;-8847744073709555379;-9137744073709555405;-9147488147419107949;-9190744073709557833;-8967744073709557058;-9053744073709556721;-9089744073709555476;-9212744073709557274;-9034744073709554883;-8830744073709557016;-9067744073709556224;-9128744073709557514;-9061744073709556752;-9111744073709557080;-9200744073709557434;-8990744073709555684;-8953744073709556577;-9148744073709556043;-9061744073709557067;-8820744073709557795;-9163744073709557574;-9143744073709558886;-9219744073709557790;-9026744073709557761;-9210744073709555479;-9121744073709556605;-8935744073709556747;-9179744073709557916;-9150744073709557561;-9218744073709557981;-9127744073709555883;-9199744073709555785;-8936744073709557056;-9069744073709555342;-9142744073709556711;-9197744073709558223;-9202744073709555104;-9012744073709556090;-9200744073709557500;-8983744073709555799;-9022744073709556525;-9109744073709557274;-8550744073709558431;-9166744073709556734;-9177744073709555471;-8680744073709557181;-9119744073709557917;-8779488147419108651;-8609744073709557308;
