-56098;-96195;-111603;-118957;-118968;-119088;-119088;-119088;-119088;-119088;-118968;-119088;-119088;-119088;-119088;-118968;-119088;-119088;-119088;-118968;-119088;-118968;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-10785;-58098;-97181;-110958;-115493;-116073;-116222;-116222;-116222;-116222;-116222;-116222;-116222;-116222;-118808;-116222;-118968;-116222;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-117827;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-117827;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-116112;-119337;-119337;
-73343;-75710;-105998;-110057;-110337;-110877;-110877;-111249;-110877;-110877;-110877;-110382;-110877;-115342;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119088;
-73675;-75363;-79587;-110897;-115558;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-73875;-69644;-99180;-116073;-116073;-116222;-116222;-116222;-116222;-116222;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-117947;-119077;-119088;-119088;-116182;-119337;-118858;
-69817;-73017;-106040;-115552;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-115271;-116042;-116042;-116042;-116042;-116042;-116042;-116042;-116578;-116042;-116042;-119007;-119007;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-82981;-93032;-101060;-115707;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-116622;-117827;-116622;-116622;-116622;-116622;-116622;-116622;
-83387;-41824;-103464;-109299;-109299;-109310;-109299;-115127;-115138;-115552;-115642;-119088;-119088;-119088;-119088;-119088;-119337;-119088;-119337;-119337;-119337;-119088;-119088;-119337;-119337;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119088;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-76398;-84034;-96545;-115757;-116622;-116622;-116622;-118808;-116622;-117452;-118808;-119077;-116533;-116407;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;
-88939;-77134;-110793;-119088;-119088;-119088;-118858;-119088;-119088;-119088;-119088;-119088;-119088;-119088;-119337;-119337;-119088;-119337;-119337;-119337;-119088;-119088;-119007;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-119337;-118858;-119337;-119337;-119337;-119337;-119337;-119007;-119337;-119337;-119088;-119007;-119088;-119337;-119337;-119337;-119337;-119337;
