-109641;-138668;-138771;-139987;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-140618;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;
-118888;-138398;-139792;-140383;-140383;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;
-126542;-133882;-137637;-140317;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;-140786;
-108887;-138587;-139938;-141247;-141247;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;
-113876;-128989;-137770;-138442;-139873;-140383;-140383;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;-140543;
-135363;-135363;-138675;-140048;-140048;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;
-103412;-139067;-140412;-141148;-141247;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;
-116880;-137032;-141148;-141148;-141148;-141148;-141148;-141148;-141247;-141247;-141258;-141258;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;
-113299;-133121;-139313;-140668;-140778;-141098;-141098;-141098;-141098;-141258;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;-141278;
-121782;-136786;-139456;-140668;-140668;-140668;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;-140778;
