-4880;-8054;-8054;-8252;-8375;-8399;-8471;-8509;-8509;-8546;-8546;-8581;-8581;-8631;-8631;-8631;-8631;-8631;-8631;-8631;-8645;-8663;-8663;-8693;-8693;-8693;-8693;-8693;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;
-5870;-7988;-8281;-8342;-8376;-8376;-8578;-8578;-8578;-8578;-8579;-8579;-8579;-8585;-8630;-8630;-8630;-8670;-8670;-8670;-8670;-8674;-8676;-8683;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;
-5945;-8079;-8233;-8303;-8303;-8341;-8434;-8434;-8539;-8539;-8539;-8555;-8557;-8600;-8600;-8600;-8600;-8648;-8648;-8648;-8648;-8648;-8648;-8648;-8648;-8676;-8699;-8699;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;
-5822;-7842;-8210;-8292;-8422;-8422;-8441;-8486;-8493;-8561;-8561;-8588;-8590;-8606;-8624;-8624;-8661;-8679;-8679;-8679;-8679;-8679;-8679;-8679;-8684;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;
-5778;-8017;-8206;-8349;-8430;-8430;-8500;-8500;-8500;-8518;-8518;-8588;-8588;-8588;-8667;-8667;-8667;-8667;-8667;-8677;-8677;-8696;-8696;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8698;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;
-4941;-7971;-8164;-8275;-8463;-8463;-8466;-8527;-8527;-8536;-8558;-8558;-8574;-8580;-8584;-8615;-8615;-8615;-8662;-8662;-8662;-8662;-8662;-8662;-8690;-8690;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;
-4272;-7799;-8168;-8271;-8539;-8539;-8539;-8539;-8545;-8569;-8612;-8612;-8626;-8626;-8626;-8628;-8628;-8628;-8642;-8642;-8663;-8663;-8663;-8663;-8667;-8667;-8671;-8690;-8694;-8694;-8716;-8716;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;
-5976;-7749;-8363;-8363;-8363;-8415;-8447;-8526;-8526;-8526;-8526;-8569;-8586;-8629;-8629;-8629;-8629;-8629;-8649;-8649;-8650;-8650;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;
-5194;-7665;-8176;-8266;-8347;-8424;-8424;-8449;-8449;-8483;-8631;-8631;-8631;-8631;-8631;-8631;-8680;-8680;-8680;-8680;-8680;-8680;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;
-6224;-8044;-8135;-8284;-8344;-8362;-8504;-8538;-8539;-8558;-8629;-8649;-8676;-8676;-8676;-8676;-8676;-8676;-8676;-8676;-8691;-8691;-8691;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;
