-804462;-970882;-1012964;-1026754;-1046640;-1046640;-1048335;-1048335;-1054179;-1057861;-1059089;-1065302;-1068971;-1068971;-1068971;-1068971;-1068971;-1068971;-1076195;-1078400;-1078400;-1078725;-1078725;-1078725;-1081084;-1081084;-1081084;-1084857;-1084857;-1084857;-1086816;-1086874;-1089188;-1089694;-1092152;-1092152;-1092152;-1093280;-1093280;-1094189;-1094189;-1094275;-1094642;-1094642;-1094642;-1094642;-1094642;-1094642;-1094642;-1094642
-804058;-960129;-986565;-1023322;-1029891;-1040923;-1042674;-1051167;-1058901;-1058901;-1058901;-1063590;-1063590;-1065197;-1066856;-1066856;-1066856;-1070050;-1070730;-1072508;-1075543;-1076293;-1077133;-1081303;-1081303;-1081303;-1081303;-1081305;-1087428;-1087509;-1087509;-1091897;-1091897;-1091897;-1091897;-1093196;-1093196;-1093196;-1093196;-1093496;-1093532;-1093686;-1094755;-1094811;-1094821;-1095112;-1095382;-1095382;-1095382;-1095382
-807306;-965290;-1007734;-1016112;-1033642;-1038618;-1043830;-1054209;-1066961;-1066961;-1066961;-1066961;-1067012;-1068199;-1068199;-1070901;-1073531;-1079087;-1079087;-1082163;-1084554;-1084554;-1084554;-1084554;-1087071;-1087071;-1087071;-1087071;-1087071;-1089552;-1089552;-1092395;-1092395;-1092395;-1093105;-1093105;-1093105;-1093105;-1093209;-1094117;-1094612;-1094789;-1094789;-1094887;-1094987;-1095112;-1095207;-1095207;-1095207;-1095207
-825718;-983692;-1025543;-1030184;-1042156;-1042156;-1043825;-1062847;-1062847;-1064767;-1066302;-1066302;-1066302;-1066874;-1066874;-1072679;-1072679;-1074999;-1074999;-1077422;-1077422;-1078064;-1083695;-1083695;-1083695;-1084429;-1085577;-1087754;-1087754;-1087754;-1091369;-1091369;-1091369;-1091369;-1091369;-1091469;-1092629;-1093574;-1094090;-1094101;-1094550;-1095056;-1095357;-1095357;-1095445;-1095445;-1095445;-1095445;-1095445;-1095445
-787703;-966725;-988993;-1020279;-1026997;-1034614;-1047258;-1058201;-1058201;-1058211;-1058211;-1063296;-1066034;-1066034;-1066034;-1066506;-1066746;-1075174;-1075174;-1075174;-1075174;-1075174;-1075174;-1077161;-1077161;-1078392;-1080575;-1081319;-1081319;-1082875;-1087208;-1087208;-1087559;-1088700;-1088700;-1088700;-1090699;-1091767;-1092363;-1093609;-1094249;-1094694;-1095014;-1095014;-1095014;-1095014;-1095014;-1095014;-1095014;-1095264
-858988;-987101;-1016024;-1033243;-1045777;-1047687;-1047687;-1047748;-1051715;-1055859;-1062229;-1062229;-1074905;-1074905;-1074905;-1074905;-1074905;-1074905;-1074905;-1075987;-1075987;-1080609;-1080609;-1080609;-1080609;-1083407;-1084176;-1084176;-1088447;-1088447;-1088447;-1091296;-1091296;-1092145;-1092145;-1092145;-1092145;-1092972;-1092972;-1093020;-1093832;-1093832;-1093855;-1094367;-1094367;-1094367;-1094517;-1094517;-1094837;-1094837
-765617;-970561;-998492;-1019386;-1019386;-1037146;-1043994;-1043994;-1050101;-1050101;-1063460;-1063460;-1065246;-1066919;-1072678;-1072678;-1072678;-1076307;-1079341;-1079713;-1079713;-1079713;-1079713;-1080936;-1080936;-1080936;-1086602;-1086602;-1086602;-1086602;-1086857;-1086857;-1089263;-1090176;-1091721;-1091861;-1093191;-1094316;-1094316;-1094617;-1094617;-1095062;-1095157;-1095157;-1095157;-1095382;-1095382;-1095382;-1095382;-1095382
-797224;-976953;-1008559;-1027936;-1027936;-1036107;-1056691;-1056691;-1067052;-1067052;-1068681;-1068681;-1068681;-1071324;-1071324;-1071324;-1075932;-1079059;-1079059;-1079059;-1080199;-1080199;-1080199;-1080199;-1080199;-1085214;-1085214;-1091054;-1091054;-1091054;-1091054;-1091054;-1091054;-1092526;-1092526;-1092526;-1093542;-1093704;-1093704;-1094222;-1094527;-1095057;-1095057;-1095207;-1095207;-1095207;-1095207;-1095207;-1095207;-1095207
-789019;-980461;-1007329;-1020598;-1025461;-1040492;-1046807;-1051539;-1052338;-1062425;-1062425;-1062425;-1062425;-1062425;-1068164;-1072608;-1072608;-1072608;-1075692;-1075692;-1076738;-1076738;-1081490;-1081490;-1081490;-1081490;-1081490;-1083070;-1083070;-1083070;-1084521;-1086474;-1090564;-1090564;-1090564;-1091905;-1092930;-1092930;-1093297;-1093890;-1093890;-1093890;-1093892;-1094257;-1094257;-1094307;-1094767;-1094767;-1094767;-1094767
-786576;-968463;-1000975;-1012903;-1034999;-1046303;-1047256;-1051976;-1064995;-1071448;-1071448;-1071448;-1071448;-1071448;-1071448;-1076830;-1076830;-1076830;-1076830;-1076830;-1076830;-1078404;-1079308;-1079308;-1080503;-1080503;-1083233;-1085295;-1085295;-1088489;-1088489;-1088489;-1089191;-1090059;-1091627;-1091771;-1092911;-1092911;-1092911;-1093752;-1094887;-1094887;-1095132;-1095137;-1095382;-1095382;-1095382;-1095382;-1095382;-1095382
